run,example_id,condition,n_words,n_ref_tokens,distinct_3,max_repeat_run,top_trigram_share,unclosed_think,ppl,hit_token_cap,logged_degenerate_flag,think_fail,distinct_fail,repeat_fail,ppl_fail,coherent
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-58,steered_neg,112,112,1.0,1,0.0091,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-93,initial,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-93,steered_pos,101,101,0.9293,1,0.0202,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-93,steered_neg,110,110,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-6,initial,102,102,1.0,1,0.01,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-6,steered_pos,104,104,0.9216,1,0.0294,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-6,steered_neg,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-70,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-70,steered_pos,104,104,0.9412,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-70,steered_neg,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-106,initial,105,105,0.9806,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-106,steered_pos,103,103,0.9505,1,0.0297,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-106,steered_neg,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-68,initial,102,102,1.0,1,0.01,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-68,steered_pos,84,84,0.9756,1,0.0366,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-68,steered_neg,103,103,0.9901,1,0.0198,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-153,initial,108,108,0.9906,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-153,steered_pos,106,106,0.9808,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-153,steered_neg,110,110,0.9815,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-168,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-168,steered_pos,99,99,0.8763,1,0.0309,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-168,steered_neg,112,112,1.0,1,0.0091,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-179,initial,110,110,0.9815,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-179,steered_pos,101,101,0.9798,1,0.0202,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-179,steered_neg,111,111,0.9725,1,0.0183,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-199,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-199,steered_pos,104,104,0.9118,1,0.0294,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-199,steered_neg,102,102,1.0,1,0.01,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-29,initial,104,104,0.9902,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-29,steered_pos,104,104,0.8725,1,0.0392,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-29,steered_neg,109,109,0.9907,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-46,initial,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-46,steered_pos,101,101,0.9697,1,0.0303,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-46,steered_neg,110,110,0.9907,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-9,initial,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-9,steered_pos,102,102,0.96,1,0.03,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-9,steered_neg,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-142,initial,108,108,0.9811,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-142,steered_pos,92,92,1.0,1,0.0111,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-142,steered_neg,109,109,0.9907,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-134,initial,101,101,1.0,1,0.0101,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-134,steered_pos,97,97,0.9895,1,0.0211,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-134,steered_neg,102,102,1.0,1,0.01,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-88,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-88,steered_pos,97,97,0.9895,1,0.0211,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-88,steered_neg,107,107,0.9905,1,0.019,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-193,initial,111,111,0.9541,1,0.0183,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-193,steered_pos,107,107,0.9333,1,0.019,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-193,steered_neg,113,113,0.991,1,0.018,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-110,initial,108,108,0.9811,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-110,steered_pos,103,103,0.9604,1,0.0198,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-110,steered_neg,109,109,0.9813,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-26,initial,103,103,0.9802,1,0.0198,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-26,steered_pos,97,97,0.9684,1,0.0316,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-26,steered_neg,102,102,0.99,1,0.02,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-32,initial,108,108,0.9717,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-32,steered_pos,72,72,0.9857,1,0.0286,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-32,steered_neg,109,109,0.972,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-117,initial,98,98,0.9583,1,0.0208,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-117,steered_pos,98,98,0.9375,1,0.0312,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-117,steered_neg,104,104,0.9902,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-112,initial,106,106,0.9712,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-112,steered_pos,102,102,0.99,1,0.02,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-112,steered_neg,108,108,0.9906,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-17,initial,85,85,0.988,1,0.0241,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-17,steered_pos,90,90,1.0,1,0.0114,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-17,steered_neg,100,100,1.0,1,0.0102,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-39,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-39,steered_pos,90,90,0.9773,1,0.0227,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-39,steered_neg,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-166,initial,105,105,0.9903,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-166,steered_pos,104,104,0.9902,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-166,steered_neg,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-13,initial,107,107,0.9905,1,0.019,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-13,steered_pos,106,106,0.9423,1,0.0385,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-13,steered_neg,105,105,0.9806,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-94,initial,108,108,0.9811,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-94,steered_pos,101,101,0.9091,1,0.0303,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-94,steered_neg,110,110,0.9815,1,0.0278,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-138,initial,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-138,steered_pos,102,102,1.0,1,0.01,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-138,steered_neg,112,112,1.0,1,0.0091,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-109,initial,101,101,1.0,1,0.0101,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-109,steered_pos,91,91,0.9551,1,0.0225,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-109,steered_neg,103,103,1.0,1,0.0099,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-147,initial,103,103,0.9901,1,0.0198,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-147,steered_pos,100,100,0.898,1,0.0306,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-147,steered_neg,108,108,0.9811,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-51,initial,99,99,0.9794,1,0.0206,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-51,steered_pos,98,98,0.9896,1,0.0208,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-51,steered_neg,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-101,initial,104,104,0.9902,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-101,steered_pos,102,102,0.94,1,0.02,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-101,steered_neg,109,109,0.9813,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-59,initial,95,95,0.9892,1,0.0215,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-59,steered_pos,92,92,0.9778,1,0.0222,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-59,steered_neg,97,97,1.0,1,0.0105,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-188,initial,104,104,0.9902,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-188,steered_pos,98,98,0.9792,1,0.0208,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-188,steered_neg,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-116,initial,103,103,0.9901,1,0.0198,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-116,steered_pos,99,99,0.9794,1,0.0206,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-116,steered_neg,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-5,initial,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-5,steered_pos,95,95,0.9677,1,0.0215,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-5,steered_neg,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-170,initial,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-170,steered_pos,94,94,0.9565,1,0.0217,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-170,steered_neg,100,100,1.0,1,0.0102,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-99,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-99,steered_pos,98,98,0.9896,1,0.0208,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-99,steered_neg,106,106,0.9808,1,0.0288,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-100,initial,104,104,0.9902,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-100,steered_pos,102,102,0.94,1,0.04,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-100,steered_neg,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-167,initial,110,110,0.9907,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-167,steered_pos,98,98,0.9375,1,0.0208,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-167,steered_neg,110,110,0.9907,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-180,initial,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-180,steered_pos,103,103,0.8911,1,0.0198,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-180,steered_neg,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-146,initial,109,109,0.9907,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-146,steered_pos,101,101,0.9495,1,0.0404,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-146,steered_neg,103,103,1.0,1,0.0099,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-65,initial,97,97,1.0,1,0.0105,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-65,steered_pos,99,99,0.9897,1,0.0206,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-65,steered_neg,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-1,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-1,steered_pos,101,101,0.9798,1,0.0202,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-1,steered_neg,110,110,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-104,initial,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
