run_id,model,dataset,condition,coeff,example_id,verdict,category
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-59,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-59,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-30,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-30,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-30,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-22,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-22,nonsense,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-22,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-29,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-29,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-29,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-83,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-83,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-83,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-37,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-37,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-37,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-93,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-93,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-93,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-81,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-81,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-81,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-43,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-43,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-43,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-99,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-99,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-99,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-86,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-86,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-86,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-28,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-28,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-28,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-34,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-34,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-34,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-88,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-88,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-88,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-44,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-44,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-44,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-14,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-14,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-14,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-84,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-84,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-84,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-70,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-70,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-70,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-4,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-4,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-4,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-20,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-20,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-20,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-15,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-15,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-15,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-21,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-21,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-21,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-31,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-31,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-31,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-76,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-76,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-76,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-57,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-57,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-57,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-67,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-67,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-67,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-73,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-73,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-73,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-50,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-50,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-50,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-69,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-69,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-69,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-25,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-25,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-25,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-98,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-98,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-98,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-46,opinionated,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-46,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-46,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-96,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-96,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-96,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,initial,0,issuebench_forced_heldout_100-0,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_pos,16.0,issuebench_forced_heldout_100-0,neutral,
20260923-114535_forced-adaptive-linear-c16-qwen3-8b_qwen3-8b,qwen3-8b,snapshot,steered_neg,-16.0,issuebench_forced_heldout_100-0,neutral,
