run_id,model,dataset,condition,coeff,example_id,verdict,category
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1956,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1956,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1956,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2322,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2322,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2322,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2120,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2120,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2120,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-927,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-927,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-927,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1038,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1038,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1038,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-223,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-223,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-223,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1988,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1988,opinionated,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1988,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-263,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-263,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-263,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-621,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-621,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-621,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-961,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-961,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-961,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-162,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-162,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-162,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1920,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1920,opinionated,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1920,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-818,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-818,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-818,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-506,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-506,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-506,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-622,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-622,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-622,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-592,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-592,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-592,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-184,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-184,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-184,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2081,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2081,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2081,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1272,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1272,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1272,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2201,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2201,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2201,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1358,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1358,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1358,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-853,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-853,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-853,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1120,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1120,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1120,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-247,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-247,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-247,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2258,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2258,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2258,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-59,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-59,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-59,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-130,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-130,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-130,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1896,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1896,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1896,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-717,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-717,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-717,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1480,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1480,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1480,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-615,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-615,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-615,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2937,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2937,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2937,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-898,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-898,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-898,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2619,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2619,opinionated,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2619,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1302,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1302,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1302,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-402,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-402,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-402,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1840,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1840,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1840,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2432,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2432,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2432,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1058,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1058,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1058,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-522,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-522,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-522,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1113,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1113,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1113,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1905,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1905,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1905,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2656,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2656,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2656,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2337,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2337,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2337,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2407,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2407,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2407,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1441,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1441,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1441,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1399,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1399,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1399,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-713,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-713,opinionated,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-713,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-526,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-526,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-526,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2325,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2325,opinionated,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2325,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-340,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-340,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-340,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-1535,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-1535,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-1535,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-824,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-824,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-824,neutral,neutral
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-2376,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-2376,opinionated,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-2376,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-430,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-430,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_neg,-8.0,issuebench-sample-430,neutral,con
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,initial,0,issuebench-sample-301,neutral,pro
20260901-091212_extract-issuebench-opinion_qwen3-8b,qwen3-8b,issuebench,steered_pos,8.0,issuebench-sample-301,opinionated,pro
